tweet_id,emotion,author,content
1957181947,sadness,maughmer,Have decided I just can't stand @GuyKawasaki's Alltop spam any longer.
1957182382,sadness,happy_inside,i miss rich
1957182504,sadness,art_is_hard,Headache of the century coming- I can feel it  Fuck.
1957182827,sadness,v1ncensia,disappointed to know that I got the Silver Award. I want the GOLD award. I hate being second best.
1957183897,sadness,kanahina,home from ice cream tweet-up (my very first tweet-up!) No pics because my camera battery died last night and i forgot to charge it
1957188146,sadness,just_reva,@narain Dun wanna travel all the way there for lunch now. But yeah i have been there. Nice place. Missing Shan-e-Punjab though...
1957188800,sadness,bradhawkins87,@xMyLifesAStoryx rob got lucky that game he beat me 209-205
1957188904,surprise,liangtfm,Bah I don't think @bing's FB fan page will get to 7500
1957188950,sadness,G_eor_gia,home from school had the shitest day today
1957189551,sadness,movewithme,"@hobosexual lol.  When I went to buy my new laptop in Feb., I already knew, lol, but I looked anyway and walked away sadfaced. :/"
1957189924,sadness,Louie_E,Sitting by myself. Everyone took the good seats.
1957190291,sadness,TimRogers,@sfannah Ahhhhh  Well at least I'm up to!
1957190952,sadness,Sambo_O,@DHughesy ME! oh wait wrong state
1957190983,surprise,n0tin,"It's fucking cold here north now! It was like 77 DF yesterday where I was, here it's 37,4"
1957191024,happiness,sridharv86,Are u missing ur frnds ? Hear to &quot;Manasellaam &quot; From Kulir100 Degree movie. Its amazing !!!  Nanbargale - Miss u guys !!!
1957191516,sadness,Quastbabynumbr5,Sorry was that mean
1957191924,surprise,ceggs,Dogs eyes seem bad. Just forked out on new washing machine so why not a vets bill to top it off eh?!?!
1957192397,sadness,androidinfo,"@rscheuer sorry, is only in spanish for the moment"
1957194329,happiness,tineymarie,@cha_rade oh no the economy gotcha?  sorry but so happy that you got another one in LA!  Enjoy SoCal! Ahahaay! LOL
1957194454,sadness,circelilith,has had the flu pass unto me by andy...went shopping and got fresh chicken for chicken soup...but no d&amp;d this sat ...is a sad panda
1957194802,sadness,CiaranActon,not well
1957194936,sadness,bloodlusttypo,@Miss_Rain oh what the hell  way to tell me.
1957195244,sadness,She_shines92,@theblackestsea oh crap!!
1957195455,happiness,seniahh,so carlie came over and she fell asleep on me
1957195949,sadness,StephiieG,@shaundiviney i didnt get the msg!! :'( but i bought princess
1957196203,surprise,badtwin,"@movewithme lol ik they are, but i figure i've kept it for a year+ without needing virus software or to get it fixed  sigh"
1957196825,sadness,gemmy628,"I'm so unhappy being here. I hate it. It's affecting everything. My relationships with people, my personality, my attitude..."
1957196855,sadness,itsToniA,"There's Nothing To Do Right Now And I'm Tired But I Don't Want To Sleep. Cleaned Up Pretty Good, So Proud. At Least I'd Be A Good Janitor"
1957197786,sadness,LaurenKayW,@Madush oh my... now im offended.  ha
1957198814,sadness,KatrinaMarieee,The 3d version of Up sold out   regular version it is!
1957199055,sadness,Nickygeezy,@NickTheIntern my love!!! We still havn't done lunch together like we said we would.. I miss you my friend
1957199368,happiness,kittykatorphan,"To all my friends: Im deeply sorry i'm moving, i will miss u all so very very much!"
1957199401,surprise,Jazzy813,Where is my bestie when i need him @iAmcertiPHIed
1957203110,happiness,ErictheAzn,@allyycase suuure
1957203878,sadness,singingchef85,now aches &amp; chills have joined the party. Why couldn't the cold just go away? It had to get worse?
1957204970,sadness,audreywilles,bed. with stomach ache
1957206063,sadness,lrharley,lappy charger is completely dead... conserving what's left of the battery until i can afford to buy a new one
1957206142,sadness,yuetmui,finally accepting the fact that all cute guys are taken
1957206274,surprise,ziggywas,Summer Glau to appear in Dollhouse next year http://tinyurl.com/mnrezc... I still can't believe they won't renew TSCC
1957207318,sadness,pamvila,@HazelAngeli @V0TR0N  too bad Vo got me sick I think  &amp; I don't even have meds to feel like you.
1957208462,sadness,nikkitastic,Honza takes his flight back to the Czech Republic in the morning  I'm really going to miss him.
1957209188,happiness,Angelfish42,ah thats better snow patrol! now to be stuck indoors  still weekend coming up and fresh air excellent hope its sunny!
1957210815,surprise,dangergianni,@FriendlyFetus cause they changed man....
1957211192,happiness,littlerabbit,"up early again  loads to do- but the suns out, hurrah!"
1957213189,happiness,SoulAfrodisiac,@BevJack Babes it was sooo much fun!!  Thank you so much for making that happen!  Had fun with the ladies too!  Time went to fast.
1957213250,sadness,ratherironic,Matty is le tired.
1957214887,sadness,nwoidaho,@NellaGrl not really having a good night... missing my little girl...
1957215920,sadness,foxxy1406,Nite Tweeple.  Tomorrow will be day 25 at work.
1957216150,sadness,fedzy,Ahh man up and getting ready for work  I wanna sleep!!!
1957216446,sadness,AlenaSerrano,@JasmineCJones  I was just thinking the same thing! I love our morning chats! We totally need 2 live 2gether full time. Lol
1957216776,sadness,PetteB,Wish I was at sri panwa now
1957219010,sadness,prettysmile4u,"wants to listen to musiq soulchild, but it is not on the iPod"
1957219264,sadness,pauiieee,i miss seeing fireflies.....
1957223393,sadness,gfunkunit,@Brookeleeadams hang in there- health should be priority #1 right now! i do hate seeing good people get mistreated so i'm genuinely sorry
1957223703,happiness,successfool,@ColeDavid had  a little family party tonight   hope it rocked
1957224360,sadness,Reggiekc,Had a awesome time 2. Got2meet brandon rhyder! Unfortunatly i can't sleep n tomorrow.  back 2 the ole job. @pattymlt got my game face on!
1957224368,sadness,omgitsafox,@Saresa And I feel your pain.
1957224476,surprise,ItsTheNeeNee,"My Pandora is hitten hard, why can't real radio play great music like this"
1957224712,sadness,camcamaussie,2orw!!!!! Nooooooo I want to go back to Newcastle!!!!
1957225471,sadness,doctornaughty,"bout to watch notorious cause that's how i'm feelin now. wish i could eat something, but i can't.  surgery tomorrow. no food til saturday"
1957225620,surprise,nancyyeh,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!
1957227521,sadness,CaptiveHeart,@Jessicaveronica you guys gonna tour with Short Stack again? I missed your last tour  Me friend went and said it was mad!
1957227657,surprise,sarahmars,@hudaaaa eeeeeeeeeeeeee i jealous sia i didnt get to seee
1957228023,surprise,heyyitskate,arrrgh. i'm bored. so bored. there's nothing to do except slouch at the computer all day long.
1957228449,sadness,serinurshira,I'm going to miss Miss Suhana
1957228670,sadness,BillSykes,Why are the sinks in hospital toilets so low? Now the crotch of my grey suit is spattered with water! Just in time for Physio
1957229627,surprise,DjDATZ,"@mandy2610 and @esko yea, just confirmed that this game indeed is already patched...  LOL guess you'll have to help me tomorrow ;)"
1957233257,surprise,Hail_zzz,Gonna go watch Shorty Street &amp; then prison break marathon then bed maybe. Nobodies texting me!
1957233877,sadness,popthebob,I should go get a life. Sam just texted me 'Phuture tonight?'  http://sgBEAT.com/pic/81/
1957235120,sadness,Lilytyger,sad that will have to leave my beautiful apartment
1957235177,surprise,sh00tingxstarr,"gonna dream about my prince charming tonight, n see if everything goes back to normal. I really hope so   &lt;3"
1957236446,surprise,viintagedresses,wow i have no friends on twitter
1957236672,sadness,prempanicker,@greco31 I've been trying not to think about that!
1957238515,sadness,lady_n,Waiting on the bus! I miss my car
1957238725,sadness,ghulai,"says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5"
1957239436,sadness,cutthroatpixie,It is kind of lonely when nobody will answer their phone.
1957239570,sadness,SeXyDreAdhEaD,Rest In Peace  ADaM 12 &amp; GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya
1957242084,sadness,Zosog,"is having the worst week, things really do happen in threes"
1957242838,sadness,jayTOCIE,@katrinalmoreno and im an idiot for missing their last show
1957243516,surprise,Kikirowr,@Katarinea Oh wow  ouch...
1957245122,surprise,rubyberrry,@ruthchu wat the! you were in riverside??
1957245960,sadness,Trekstar_32,@chuybe. you left me first .. and left your bed here for me to look at
1957247328,sadness,kasiandra,"Bike trail - 1, Miss J - 0, two front teeth - 1 1/2.. Hopefully! Vacations suck!"
1957247855,sadness,nevillejohn,Sadly I am bprohibiting myself from tweeting tonight. Sorry
1957249452,sadness,_erica,"@kesoleil Oh man, Did Yogg today. Worse than last week."
1957254388,sadness,sunayana,@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune
1957255401,surprise,autumnmariegray,@sydthekid why are you sad?!
1957257295,happiness,tunatweets,I miss the concert Tuesday already. I'd really like a time machine to go see it again... It was so fun...
1957257636,sadness,Destiny_Joyy,cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*
1957259752,happiness,Valeriuh,hahaha yeah i see that. but he can't twitter me back
1957259756,sadness,xtamalx,"have to stay away from home, and since this part of india dnt hav gud wireless internet, im fucked"
1957259948,sadness,Mercs,Wookei why did you never accept my psn friend request
1957260515,sadness,amandanat,@davidaKaplan As do I  Leopold says hello.
1957261056,sadness,spacecadet007,because my dad has the tv to loud. Then i get creeped out cuz im from a dodgy neighbourhood and there was someone in my bush.
1957261841,sadness,VictoriaDoyle,"cant talk very well, just remembering about something once said to me...  not a good thing fucking bully nasty pieces of work arrrrgrrrrrr"
1957261950,sadness,danielcaguin,@tiataquito you stop it
1957262114,happiness,sikat,Watching Jay Leno's 2nd last Tonight show   I haven't gone a day without Leno in like four yearss.
1957262195,sadness,apleezy,just got home.. downtown was dead.. plus im kinda under the weather and i gotta get up for work tomorrow
1957264816,sadness,Wicked_Jinx,"Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down"
1957265221,sadness,jeffgrant,Ready to go into work now.  cannot be bothered.
1957265830,sadness,TonyPrice1970,"I hate working nights, cos I'm not really able to enjoy this gorgeous weather, as I will be asleep"
1957266048,sadness,jasmine_pie,i really should stop relying on my family when they say their going to get me lunch
1957266196,sadness,Jady0903,"Changed my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~"
1957266491,surprise,ejtormes,@niccoqp I miss going to EK every summer &amp; christmas vaca  Take me there!
1957266782,sadness,Kikirowr,@_erica I know right
1957267231,sadness,rohan_kini,@roshnimo yup .. sad eh .. Betty man .. it should have been betty
1957267963,surprise,c9xgmr,they shot him  he was still alive too...
1957269942,sadness,_kimberly,@polyap POL! Is this song from a new album? I am really missing out on UdD!
1957270955,sadness,BrittanyRenee92,is tired of summer already
1957271130,sadness,elematt,feels really sick.
1957271702,surprise,onastysainto,@runhipporun just took the Terminator trilogy :-D but what I need is actually TV series and I still can't find anything tempting
1957273413,sadness,Shitfuckdamn,@Trentskers Pfftt... I wish. Don't have time though.
1957275627,happiness,sophiastication,@assembled ive been there before  haha
1957275711,sadness,abhishek_karna,"Mom asking if I'm feeling better after dargah visit. Dad swears he sees +ve &quot;change&quot;.  I am amused.   But yeah, still depressed"
1957276719,sadness,HUIYUNN,Their songs make me want to cry..
1957276810,sadness,skk123,@AshleyGofficial aww dont cry ashley
1957277190,surprise,djsteeley,"Oops, they don't open until 9am"
1957278370,sadness,imthrowinaparty,My siblings left me alone.   Bored. (:|
1957278650,happiness,gorguz_georgie,"i have the biggest headache right now, i washed my hair wif mum's shampoo and now it's gross  i like my shampoo way better"
1957278958,sadness,Lourini,In the bus... Almost an hour late because of my crappy alarm clock  should be in Leeuwarden at about 9:45
1957281019,sadness,DaisyReyes,I wish my grandmother had taken me to the US with her
1957281398,sadness,brandonbolivar,@noiselesssound I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u
1957281523,sadness,ishinebrighter,"bummed i didnt get to see manchester orchestra bc it was sold out, i spent all night buying tv shows on itunes  lame"
1957282070,surprise,briBOFA,@valdivia1 what about me?
1957282284,sadness,mysunshinecoast,"Well thats me for the day, watching Panthers tonight beat the Saints (fingers crossed) cause there are no QLD teams playing this round"
